event_id,train_number,station_id,timestamp,delay_minutes,cause_category,reported_text
EVT005830,12004,BBS,2026-02-06 00:30,53,Weather,Heavy rain reducing visibility near Bhubaneswar.
EVT005831,12154,DLI,2026-01-27 09:30,44,Infrastructure,Speed restriction due to track renewal work near Delhi Junction (Old Delhi).
EVT005832,12017,UMB,2026-01-07 01:45,57,Weather,High wind speed advisory near Ambala Cantt Junction affecting running.
EVT005833,12115,BCT,2026-01-10 12:15,53,Rolling Stock,Coach fault detected during pre-departure check at Mumbai Central.
EVT005834,12139,CTC,2026-01-24 17:15,47,Infrastructure,Overhead equipment (OHE) tripping reported near Cuttack Junction.
EVT005835,12252,BPL,2026-03-01 17:30,12,Crew,Loco pilot booking-on delay at Bhopal Junction.
EVT005836,12301,SDAH,2026-01-04 11:00,1,Signal,Signal failure near Sealdah causing hold-up.
EVT005837,12043,MAS,2026-01-20 21:45,56,Signal,Automatic signalling fault reported at Chennai Central yard.
EVT005838,12234,PRYJ,2026-02-17 03:15,29,Crew,Crew shortage reported at Prayagraj Junction link.
EVT005839,12067,DURG,2026-01-22 11:30,8,Passenger,Overcrowding-related boarding delay at Durg Junction.
EVT005840,12226,SUR,2026-02-16 07:00,45,Operational,Late running of connecting rake into Solapur Junction.
EVT005841,12305,BSP,2026-01-06 02:45,56,Operational,Platform congestion at Bilaspur Junction delaying berthing.
EVT005842,12183,GHY,2026-01-09 19:15,26,Rolling Stock,Brake power certification delay at Guwahati.
EVT005843,12203,PNBE,2026-01-31 20:15,20,Operational,Late running of connecting rake into Patna Junction.
EVT005844,12239,VSKP,2026-01-16 20:45,25,Weather,High wind speed advisory near Visakhapatnam affecting running.
EVT005845,12067,BSP,2026-02-25 10:45,38,Rolling Stock,"Locomotive failure reported, engine change required at Bilaspur Junction."
EVT005846,12011,ADI,2026-01-14 16:30,35,Signal,Automatic signalling fault reported at Ahmedabad Junction yard.
EVT005847,12238,KYN,2026-01-29 18:30,19,Crew,Loco pilot booking-on delay at Kalyan Junction.
EVT005848,12126,NGP,2026-01-06 03:15,63,Infrastructure,Track maintenance block in effect near Nagpur Junction.
EVT005849,12208,DHN,2026-02-04 10:00,17,Passenger,"Medical emergency on board, halted at Dhanbad Junction."
EVT005850,12293,SC,2026-01-10 23:00,1,Rolling Stock,Coach fault detected during pre-departure check at Secunderabad Junction.
EVT005851,12136,VSKP,2026-01-02 07:45,24,Infrastructure,Overhead equipment (OHE) tripping reported near Visakhapatnam.
EVT005852,12006,COR,2026-02-17 13:00,6,Operational,Crossing conflict with another service at Kota Junction.
EVT005853,12186,NJP,2026-02-24 14:00,25,Weather,Heavy rain reducing visibility near New Jalpaiguri.
EVT005854,12118,MS,2026-01-12 17:45,58,Weather,High wind speed advisory near Chennai Egmore affecting running.
EVT005855,12121,BZA,2026-01-28 08:15,44,Crew,Guard unavailability causing hold at Vijayawada Junction.
EVT005856,12211,JP,2026-02-20 19:00,3,Infrastructure,Speed restriction due to track renewal work near Jaipur Junction.
EVT005857,12160,BSP,2026-01-17 23:00,3,Rolling Stock,Coach fault detected during pre-departure check at Bilaspur Junction.
EVT005858,12269,SC,2026-02-14 08:45,30,Crew,Crew shortage reported at Secunderabad Junction link.
EVT005859,12172,SDAH,2026-02-05 00:30,27,Signal,Automatic signalling fault reported at Sealdah yard.
EVT005860,12104,KGP,2026-01-15 10:00,26,Weather,Heavy rain reducing visibility near Kharagpur Junction.
EVT005861,12024,SC,2026-02-16 14:45,1,Weather,Heavy rain reducing visibility near Secunderabad Junction.
EVT005862,12126,UMB,2026-01-17 11:15,37,Weather,Heavy rain reducing visibility near Ambala Cantt Junction.
EVT005863,12016,SUR,2026-01-06 11:15,14,Passenger,"Medical emergency on board, halted at Solapur Junction."
EVT005864,12141,DLI,2026-02-17 02:15,34,Weather,High wind speed advisory near Delhi Junction (Old Delhi) affecting running.
EVT005865,12062,UMB,2026-01-16 16:00,89,Infrastructure,Track maintenance block in effect near Ambala Cantt Junction.
EVT005866,12280,DLI,2026-02-01 22:30,53,Signal,Signal failure near Delhi Junction (Old Delhi) causing hold-up.
EVT005867,12232,BZA,2026-01-02 00:15,69,Signal,Automatic signalling fault reported at Vijayawada Junction yard.
EVT005868,12224,COR,2026-02-18 16:45,22,Rolling Stock,"Locomotive failure reported, engine change required at Kota Junction."
EVT005869,12267,BCT,2026-01-02 12:15,43,Weather,"Dense fog conditions near Mumbai Central, speed restricted."
EVT005870,12274,NDLS,2026-01-09 21:00,29,Rolling Stock,"Locomotive failure reported, engine change required at New Delhi."
EVT005871,12287,BBS,2026-01-23 10:15,44,Rolling Stock,"Locomotive failure reported, engine change required at Bhubaneswar."
EVT005872,12011,NJP,2026-02-04 09:00,69,Infrastructure,Track maintenance block in effect near New Jalpaiguri.
EVT005873,12004,ADI,2026-01-08 12:00,52,Operational,Late running of connecting rake into Ahmedabad Junction.
EVT005874,12173,BPL,2026-01-30 04:15,46,Infrastructure,Speed restriction due to track renewal work near Bhopal Junction.
EVT005875,12007,JHS,2026-02-04 11:00,24,Weather,"Dense fog conditions near Jhansi Junction, speed restricted."
EVT005876,12035,PUNE,2026-01-14 16:15,50,Passenger,Overcrowding-related boarding delay at Pune Junction.
EVT005877,12176,JHS,2026-01-30 12:30,30,Infrastructure,Speed restriction due to track renewal work near Jhansi Junction.
EVT005878,12141,BCT,2026-02-17 17:30,50,Weather,"Dense fog conditions near Mumbai Central, speed restricted."
EVT005879,12234,PRYJ,2026-01-15 22:30,1,Signal,Points failure at Prayagraj Junction delaying departure.
EVT005880,12199,CBE,2026-01-30 00:15,44,Crew,Crew shortage reported at Coimbatore Junction link.
EVT005881,12305,NDLS,2026-01-13 04:45,64,Rolling Stock,Coach fault detected during pre-departure check at New Delhi.
EVT005882,12042,HWH,2026-02-13 05:30,62,Signal,Automatic signalling fault reported at Howrah Junction yard.
EVT005883,12061,DLI,2026-01-02 03:15,40,Rolling Stock,Brake power certification delay at Delhi Junction (Old Delhi).
EVT005884,12299,UMB,2026-02-09 02:00,2,Operational,Platform congestion at Ambala Cantt Junction delaying berthing.
EVT005885,12028,JP,2026-01-03 00:00,52,Rolling Stock,Brake power certification delay at Jaipur Junction.
EVT005886,12298,UBL,2026-01-15 18:30,5,Rolling Stock,Brake power certification delay at Hubballi Junction.
EVT005887,12285,JBP,2026-01-28 21:00,51,Infrastructure,Overhead equipment (OHE) tripping reported near Jabalpur Junction.
EVT005888,12243,DLI,2026-01-05 17:45,4,Operational,Platform congestion at Delhi Junction (Old Delhi) delaying berthing.
EVT005889,12304,KGP,2026-01-24 17:15,29,Signal,Points failure at Kharagpur Junction delaying departure.
EVT005890,12022,COR,2026-02-28 12:30,38,Infrastructure,Speed restriction due to track renewal work near Kota Junction.
EVT005891,12106,ERS,2026-01-12 04:30,52,Weather,"Dense fog conditions near Ernakulam Junction, speed restricted."
EVT005892,12251,BSP,2026-02-02 07:00,13,Operational,Crossing conflict with another service at Bilaspur Junction.
EVT005893,12067,DURG,2026-02-21 06:15,34,Infrastructure,Track maintenance block in effect near Durg Junction.
EVT005894,12046,PNBE,2026-01-03 02:15,44,Weather,High wind speed advisory near Patna Junction affecting running.
EVT005895,12196,ROU,2026-01-26 14:15,15,Operational,Platform congestion at Rourkela delaying berthing.
EVT005896,12175,BPL,2026-02-08 09:15,28,Signal,Automatic signalling fault reported at Bhopal Junction yard.
EVT005897,12050,JBP,2026-01-29 17:15,23,Crew,Crew shortage reported at Jabalpur Junction link.
EVT005898,12182,RTM,2026-01-14 02:30,42,Operational,Crossing conflict with another service at Ratlam Junction.
EVT005899,12157,PRYJ,2026-02-03 06:30,12,Passenger,"Medical emergency on board, halted at Prayagraj Junction."
EVT005900,12102,BBS,2026-01-07 13:00,17,Infrastructure,Track maintenance block in effect near Bhubaneswar.
EVT005901,12241,BCT,2026-02-08 12:30,69,Signal,Automatic signalling fault reported at Mumbai Central yard.
EVT005902,12020,PUNE,2026-01-02 01:15,20,Rolling Stock,"Locomotive failure reported, engine change required at Pune Junction."
EVT005903,12189,NDLS,2026-01-03 15:45,34,Weather,Heavy rain reducing visibility near New Delhi.
EVT005904,12129,AII,2026-02-15 00:30,9,Signal,Automatic signalling fault reported at Ajmer Junction yard.
EVT005905,12125,PNBE,2026-01-07 16:15,36,Weather,High wind speed advisory near Patna Junction affecting running.
EVT005906,12133,COR,2026-02-07 20:45,15,Operational,Late running of connecting rake into Kota Junction.
EVT005907,12297,BSP,2026-02-15 17:00,36,Signal,Automatic signalling fault reported at Bilaspur Junction yard.
EVT005908,12228,JP,2026-02-26 21:30,39,Operational,Late running of connecting rake into Jaipur Junction.
EVT005909,12306,KYN,2026-02-13 04:00,45,Weather,"Dense fog conditions near Kalyan Junction, speed restricted."
EVT005910,12222,JBP,2026-02-23 13:00,59,Operational,Platform congestion at Jabalpur Junction delaying berthing.
EVT005911,12272,MS,2026-01-28 04:45,1,Infrastructure,Overhead equipment (OHE) tripping reported near Chennai Egmore.
EVT005912,12216,NDLS,2026-01-26 03:30,32,Signal,Points failure at New Delhi delaying departure.
EVT005913,12026,NDLS,2026-01-21 01:00,33,Crew,Guard unavailability causing hold at New Delhi.
EVT005914,12255,KGP,2026-01-05 03:30,30,Passenger,Passenger chain-pulling incident near Kharagpur Junction.
EVT005915,12237,TATA,2026-01-30 00:00,37,Rolling Stock,Brake power certification delay at Tatanagar Junction.
EVT005916,12067,BSP,2026-01-31 09:45,92,Operational,Crossing conflict with another service at Bilaspur Junction.
EVT005917,12192,ADI,2026-01-29 08:45,37,Signal,Automatic signalling fault reported at Ahmedabad Junction yard.
EVT005918,12085,NJP,2026-02-23 18:15,28,Crew,Guard unavailability causing hold at New Jalpaiguri.
EVT005919,12278,BPL,2026-01-01 02:45,17,Infrastructure,Speed restriction due to track renewal work near Bhopal Junction.
EVT005920,12130,BBS,2026-01-29 02:15,1,Rolling Stock,Coach fault detected during pre-departure check at Bhubaneswar.
EVT005921,12247,NDLS,2026-02-24 22:00,11,Signal,Signal failure near New Delhi causing hold-up.
EVT005922,12146,ADI,2026-01-30 10:45,34,Crew,Loco pilot booking-on delay at Ahmedabad Junction.
EVT005923,12103,NDLS,2026-01-08 14:45,24,Weather,"Dense fog conditions near New Delhi, speed restricted."
EVT005924,12001,KYN,2026-01-29 19:00,1,Passenger,Overcrowding-related boarding delay at Kalyan Junction.
EVT005925,12067,ASN,2026-02-02 21:30,19,Signal,Automatic signalling fault reported at Asansol Junction yard.
EVT005926,12308,ADI,2026-01-15 18:15,89,Signal,Automatic signalling fault reported at Ahmedabad Junction yard.
EVT005927,12286,JP,2026-01-22 06:15,31,Signal,Signal failure near Jaipur Junction causing hold-up.
EVT005928,12243,NDLS,2026-01-10 02:45,51,Weather,"Dense fog conditions near New Delhi, speed restricted."
EVT005929,12298,SC,2026-01-31 18:00,3,Signal,Signal failure near Secunderabad Junction causing hold-up.
EVT005930,12198,PNBE,2026-02-12 16:30,61,Weather,Heavy rain reducing visibility near Patna Junction.
EVT005931,12226,NGP,2026-01-16 19:45,5,Signal,Points failure at Nagpur Junction delaying departure.
EVT005932,12279,MFP,2026-01-05 15:15,23,Infrastructure,Speed restriction due to track renewal work near Muzaffarpur Junction.
EVT005933,12252,COR,2026-02-02 05:30,48,Infrastructure,Track maintenance block in effect near Kota Junction.
EVT005934,12275,VSKP,2026-01-18 21:15,42,Passenger,Passenger chain-pulling incident near Visakhapatnam.
EVT005935,12060,SBC,2026-01-12 17:15,1,Signal,Points failure at KSR Bengaluru City Junction delaying departure.
EVT005936,12048,ADI,2026-02-26 14:00,10,Rolling Stock,Brake power certification delay at Ahmedabad Junction.
EVT005937,12163,JHS,2026-01-06 04:30,44,Operational,Late running of connecting rake into Jhansi Junction.
EVT005938,12183,GHY,2026-01-19 06:15,21,Passenger,Overcrowding-related boarding delay at Guwahati.
EVT005939,12141,NGP,2026-01-04 14:00,28,Weather,Heavy rain reducing visibility near Nagpur Junction.
EVT005940,12169,GHY,2026-02-23 17:30,14,Operational,Late running of connecting rake into Guwahati.
EVT005941,12026,LDH,2026-01-30 05:15,28,Crew,Crew shortage reported at Ludhiana Junction link.
EVT005942,12205,SC,2026-01-07 23:00,4,Infrastructure,Overhead equipment (OHE) tripping reported near Secunderabad Junction.
EVT005943,12111,LDH,2026-01-19 20:15,1,Rolling Stock,Coach fault detected during pre-departure check at Ludhiana Junction.
EVT005944,12217,HYB,2026-02-07 09:00,98,Operational,Crossing conflict with another service at Hyderabad Deccan.
EVT005945,12147,UBL,2026-01-07 14:30,46,Weather,"Dense fog conditions near Hubballi Junction, speed restricted."
EVT005946,12163,VSKP,2026-02-01 17:00,16,Infrastructure,Track maintenance block in effect near Visakhapatnam.
EVT005947,12266,BPL,2026-02-21 00:00,27,Operational,Crossing conflict with another service at Bhopal Junction.
EVT005948,12096,BPL,2026-01-27 03:15,19,Signal,Points failure at Bhopal Junction delaying departure.
EVT005949,12300,SBC,2026-02-28 07:45,19,Crew,Crew shortage reported at KSR Bengaluru City Junction link.
EVT005950,12278,MYS,2026-01-29 18:45,39,Signal,Automatic signalling fault reported at Mysuru Junction yard.
EVT005951,12208,ASN,2026-02-15 16:30,48,Infrastructure,Track maintenance block in effect near Asansol Junction.
EVT005952,12231,HWH,2026-01-02 20:30,50,Crew,Loco pilot booking-on delay at Howrah Junction.
EVT005953,12191,TVC,2026-01-16 06:30,30,Signal,Points failure at Thiruvananthapuram Central delaying departure.
EVT005954,12010,MAS,2026-01-11 18:00,26,Signal,Signal failure near Chennai Central causing hold-up.
EVT005955,12052,PUNE,2026-01-16 08:00,40,Signal,Points failure at Pune Junction delaying departure.
EVT005956,12181,GHY,2026-02-28 04:15,46,Crew,Crew shortage reported at Guwahati link.
EVT005957,12085,SDAH,2026-01-03 17:00,39,Signal,Points failure at Sealdah delaying departure.
EVT005958,12309,MDU,2026-03-01 01:45,29,Crew,Loco pilot booking-on delay at Madurai Junction.
EVT005959,12190,JU,2026-02-23 03:30,42,Passenger,Passenger chain-pulling incident near Jodhpur Junction.
EVT005960,12012,UBL,2026-01-20 21:30,10,Weather,Heavy rain reducing visibility near Hubballi Junction.
EVT005961,12282,BBS,2026-01-06 15:30,15,Signal,Automatic signalling fault reported at Bhubaneswar yard.
EVT005962,12251,PRYJ,2026-01-31 08:30,26,Signal,Signal failure near Prayagraj Junction causing hold-up.
EVT005963,12071,SUR,2026-02-11 17:45,3,Weather,"Dense fog conditions near Solapur Junction, speed restricted."
EVT005964,12117,COR,2026-01-02 01:45,5,Signal,Automatic signalling fault reported at Kota Junction yard.
EVT005965,12291,NJP,2026-01-30 00:00,1,Signal,Automatic signalling fault reported at New Jalpaiguri yard.
EVT005966,12064,COR,2026-01-04 13:15,48,Weather,"Dense fog conditions near Kota Junction, speed restricted."
EVT005967,12152,JU,2026-01-28 14:30,76,Weather,Heavy rain reducing visibility near Jodhpur Junction.
EVT005968,12013,JP,2026-01-25 14:30,28,Infrastructure,Speed restriction due to track renewal work near Jaipur Junction.
EVT005969,12296,PRYJ,2026-02-05 20:45,87,Operational,Platform congestion at Prayagraj Junction delaying berthing.
EVT005970,12069,SDAH,2026-02-16 06:15,27,Infrastructure,Overhead equipment (OHE) tripping reported near Sealdah.
EVT005971,12004,BCT,2026-01-08 04:45,40,Operational,Crossing conflict with another service at Mumbai Central.
EVT005972,12262,SDAH,2026-01-07 12:15,28,Weather,"Dense fog conditions near Sealdah, speed restricted."
EVT005973,12319,SC,2026-01-28 21:45,34,Rolling Stock,"Locomotive failure reported, engine change required at Secunderabad Junction."
EVT005974,12170,ASR,2026-02-06 23:15,27,Crew,Crew shortage reported at Amritsar Junction link.
EVT005975,12032,BPL,2026-01-26 06:15,26,Rolling Stock,Coach fault detected during pre-departure check at Bhopal Junction.
EVT005976,12209,BPL,2026-02-19 16:45,53,Signal,Points failure at Bhopal Junction delaying departure.
EVT005977,12201,NDLS,2026-01-27 17:00,1,Passenger,Passenger chain-pulling incident near New Delhi.
EVT005978,12259,BSL,2026-02-25 03:00,1,Operational,Platform congestion at Bhusaval Junction delaying berthing.
EVT005979,12020,DD,2026-02-04 18:15,24,Crew,Loco pilot booking-on delay at Daund Junction.
EVT005980,12170,CSMT,2026-01-03 23:15,44,Weather,Heavy rain reducing visibility near Chhatrapati Shivaji Maharaj Terminus.
EVT005981,12312,VSKP,2026-02-05 05:30,1,Crew,Guard unavailability causing hold at Visakhapatnam.
EVT005982,12138,ERS,2026-01-02 16:45,44,Signal,Automatic signalling fault reported at Ernakulam Junction yard.
EVT005983,12064,HWH,2026-01-25 01:15,1,Signal,Automatic signalling fault reported at Howrah Junction yard.
EVT005984,12208,PNBE,2026-02-23 16:00,30,Infrastructure,Track maintenance block in effect near Patna Junction.
EVT005985,12198,NDLS,2026-01-29 07:15,18,Signal,Points failure at New Delhi delaying departure.
